timestep,impact
1346,17.056899420917034
1347,17.032614834606647
1348,17.0347857773304
1349,17.006626084446907
1350,17.002855971455574
1351,16.997598327696323
1352,16.989579163491726
1353,16.981769300997257
1354,17.33758121728897
1355,17.787880092859268
1356,17.33287711441517
1357,17.3313460201025
1358,17.01226519048214
1359,17.00512259453535
1360,17.157784312963486
1361,17.30685879290104
1362,17.104566633701324
1363,17.097987666726112
1364,17.06360835582018
1365,17.71620039641857
1366,17.95937091112137
1367,17.262041501700878
1368,17.079415559768677
1369,16.82064574211836
1370,16.84591793641448
1371,16.837803710252047
1372,16.83044672384858
1373,16.80744194239378
1374,17.873680591583252
1375,17.869105756282806
1376,17.29228502511978
1377,16.790097668766975
1378,17.250978991389275
1379,17.740518987178802
1380,17.52327634394169
1381,17.5048318952322
1382,16.780721217393875
1383,17.160842046141624
1384,17.1440761834383
1385,17.135367929935455
1386,17.574517980217934
1387,17.60525668412447
1388,17.54606992006302
1389,17.443234123289585
1390,17.84576177597046
1391,17.35530959814787
1392,17.327160224318504
1393,17.44117385149002
1394,17.067771591246128
1395,17.05156621336937
1396,17.35391490161419
1397,17.32039324939251
1398,17.113482803106308
1399,17.301328100264072
1400,17.433757320046425
1401,17.22410523146391
1402,17.192144215106964
1403,17.166809231042862
1404,17.15448398888111
1405,17.146654561161995
1406,17.36276165395975
1407,17.327889554202557
1408,17.30807538330555
1409,17.61358054727316
1410,18.112599790096283
1411,17.35793775320053
1412,17.45597667992115
1413,17.09086798131466
1414,17.111525863409042
1415,17.107858955860138
1416,17.252214029431343
1417,17.97948944568634
1418,17.052229300141335
1419,17.27279432117939
1420,17.501489609479904
1421,15.167614467442036
1422,15.265676937997341
1423,15.53426954895258
1424,16.279496729373932
1425,15.521262496709824
1426,15.508220188319683
1427,17.0958589091897
1428,17.182737924158573
1429,17.65036629140377
1430,17.172172360122204
1431,17.37120469659567
1432,17.519021660089493
1433,17.99109372496605
1434,17.492923229932785
1435,17.35397458076477
1436,17.212727777659893
1437,16.995023295283318
1438,16.987598404288292
1439,17.05277429521084
1440,16.972367614507675
1441,17.568466886878014
1442,17.8011272251606
1443,17.332130938768387
1444,17.2698385566473
1445,17.16411203145981
1446,17.312855526804924
1447,17.263605140149593
1448,17.24329474568367
1449,17.66590742766857
1450,18.23733812570572
1451,17.656418059021235
1452,17.661422789096832
1453,17.469898149371147
1454,17.745283365249634
1455,17.363859385252
1456,16.957931861281395
1457,17.298616752028465
1458,17.1459773555398
1459,17.248508110642433
1460,18.26021134853363
1461,17.40404835343361
1462,17.245878413319588
1463,17.410146474838257
1464,17.628564089536667
1465,17.502807095646858
1466,18.044506639242172
1467,16.833267524838448
1468,16.833000276237726
1469,16.821434181183577
1470,17.71411384642124
1471,17.830718755722046
1472,17.1712314337492
1473,17.275768876075745
1474,17.792339324951172
1475,17.034188449382782
1476,17.288211181759834
1477,17.939242899417877
1478,17.138563126325607
1479,17.09430982172489
1480,17.368097871541977
1481,17.44372421503067
1482,17.350072748959064
1483,17.97153327614069
1484,18.41310840845108
1485,17.361440002918243
1486,17.304493002593517
1487,17.308123365044594
1488,17.063605397939682
1489,17.062980473041534
1490,17.328059643507004
1491,18.06808152794838
1492,17.443536959588528
1493,17.50053419917822
1494,17.3347320407629
1495,17.502479299902916
1496,18.194111168384552
1497,17.684371404349804
1498,17.473276183009148
1499,17.19763919711113
1500,16.93733438849449
1501,17.36162304878235
1502,17.65447038412094
1503,17.13942301273346
1504,17.12211325764656
1505,17.105205334722996
1506,17.24331261217594
1507,17.69642946124077
1508,18.446983575820923
1509,17.824622310698032
1510,17.415477879345417
1511,17.07635223865509
1512,17.334123611450195
1513,17.526809215545654
1514,16.932360634207726
1515,16.868290200829506
1516,17.111620217561722
1517,17.29931838810444
1518,17.239462569355965
1519,17.410420790314674
1520,17.961991012096405
1521,16.010452296584845
1522,15.573469072580338
1523,15.163347244262695
1524,15.203247152268887
1525,15.169901821762323
1526,15.167614467442036
1527,15.167614467442036
1528,15.641872704029083
1529,15.997249737381935
1530,16.825710654258728
1531,17.41625515371561
1532,17.101858738809824
1533,17.069796565920115
1534,17.42905256152153
1535,17.71514230966568
1536,17.08067511767149
1537,17.107953161001205
1538,17.289757877588272
1539,17.32636308670044
1540,17.493148170411587
1541,18.01653629541397
1542,17.615959748625755
1543,17.353142134845257
1544,17.335589610040188
1545,17.1162224188447
1546,17.157423935830593
1547,17.077992908656597
1548,17.10801400244236
1549,17.292970523238182
1550,17.215477272868156
1551,17.132201444357634
1552,17.484269082546234
1553,17.485287837684155
1554,18.24802228808403
1555,17.524980627000332
1556,17.507146164774895
1557,17.470674008131027
1558,17.623585790395737
1559,17.309235960245132
1560,17.14727358520031
1561,17.306968614459038
1562,17.27052417397499
1563,17.269447803497314
1564,17.67246700823307
1565,18.228437423706055
1566,17.664144292473793
1567,17.31584356725216
1568,17.387918569147587
1569,17.25998244434595
1570,17.326715499162674
1571,17.942133456468582
1572,17.394742369651794
1573,16.953524604439735
1574,17.166079938411713
1575,17.288938269019127
1576,18.304981768131256
1577,17.234450235962868
1578,17.21600730717182
1579,17.268097668886185
1580,17.608129262924194
1581,16.819949433207512
1582,17.234625086188316
1583,17.104749158024788
1584,17.08934360742569
1585,17.480144381523132
1586,17.98549622297287
1587,17.194081351161003
1588,17.5088155195117
1589,17.26158480346203
1590,17.43427600711584
1591,17.1657135784626
1592,17.347057975828648
1593,17.398109309375286
1594,17.594323836266994
1595,18.11705507338047
1596,17.444475512951612
1597,17.270906563848257
1598,17.492423847317696
1599,17.584676325321198
1600,17.05507205426693
1601,17.20278326421976
1602,17.32718576490879
1603,17.50315235555172
1604,18.023723423480988
1605,17.34042575955391
1606,17.206846445798874
1607,17.197463393211365
1608,17.38488018512726
1609,18.216591954231262
1610,17.345923244953156
1611,17.178500525653362
1612,17.659105226397514
1613,17.804296135902405
1614,17.18083645403385
1615,17.363899648189545
1616,17.510734111070633
1617,17.41355612874031
1618,17.165691688656807
1619,17.488300815224648
1620,18.051923155784607
1621,17.24061893671751
1622,17.491212233901024
1623,17.584521293640137
1624,16.92380678653717
1625,16.94288620352745
1626,17.300205022096634
1627,17.47160930931568
1628,18.260032415390015
1629,17.41249345242977
1630,17.340083718299866
1631,17.507995277643204
1632,17.985413670539856
1633,17.93847407400608
1634,16.355411358177662
1635,16.62317095696926
1636,16.736156404018402
1637,16.067565888166428
1638,16.508973360061646
1639,15.503085050731897
1640,15.40802294947207
1641,15.502972293645144
1642,15.731172747910023
1643,15.842608839273453
1644,15.968284904956818
1645,16.30554309487343
1646,16.401409424841404
1647,16.894807174801826
1648,17.278912723064423
1649,15.919612795114517
1650,15.163347244262695
1651,15.490309804677963
1652,15.935623452067375
1653,16.033326625823975
1654,16.47493863105774
1655,15.188759841024876
1656,15.21787566691637
1657,15.226575136184692
1658,15.488733872771263
1659,15.710246361792088
1660,15.982318483293056
1661,16.344340350478888
1662,17.112437188625336
1663,16.426099702715874
1664,16.69922636449337
1665,17.32451421022415
1666,15.679459191858768
1667,15.835697568953037
1668,15.689950451254845
1669,16.01328932493925
1670,16.339305981993675
1671,17.264160692691803
1672,15.42779939621687
1673,15.21787566691637
1674,15.254147808998823
1675,15.188759841024876
1676,15.456698648631573
1677,15.693792305886745
1678,16.16275718808174
1679,16.510553173720837
1680,17.424592033028603
1681,16.972972184419632
1682,17.38002336025238
1683,15.989012263715267
1684,15.409699268639088
1685,17.75108791142702
1686,17.665510892868042
1687,17.6373083665967
1688,17.676094323396683
1689,18.33329349756241
1690,17.85650909692049
1691,18.495748817920685
1692,17.536413863301277
1693,18.263058796525
1694,18.334785863757133
1695,17.699288636446
1696,17.283365480601788
1697,17.073202058672905
1698,17.369168236851692
1699,17.0520231872797
1700,17.06647615879774
1701,17.231809332966805
1702,17.38799510896206
1703,17.395030304789543
1704,17.562886111438274
1705,18.69527703523636
1706,17.687152665108442
1707,17.36775253713131
1708,17.45115464925766
1709,17.65367455780506
1710,18.19946950674057
1711,17.44596429169178
1712,17.34743459522724
1713,17.164590552449226
1714,17.73445373773575
1715,18.0010969042778
1716,17.484825402498245
1717,17.451033875346184
1718,17.851269781589508
1719,17.610991030931473
1720,17.39914231747389
1721,17.676830023527145
1722,17.81267422437668
1723,17.284293178468943
1724,17.3088391572237
1725,17.528641253709793
1726,17.281658239662647
1727,17.14576542377472
1728,17.37304313480854
1729,17.387489713728428
1730,17.72622610628605
1731,18.608096420764923
1732,17.481159828603268
1733,17.43654804676771
1734,17.76435825228691
1735,17.203048527240753
1736,17.051922045648098
1737,17.302619352936745
1738,17.32757343351841
1739,17.48311272263527
1740,18.685212910175323
1741,17.503323435783386
1742,17.351071625947952
1743,17.415389586240053
1744,17.35285982489586
1745,18.023220658302307
1746,17.636127837002277
1747,17.60943467915058
1748,17.777445927262306
1749,18.458225548267365
1750,17.667947947978973
1751,17.750044777989388
1752,17.758831679821014
1753,17.283469438552856
1754,17.294776782393456
1755,17.346952825784683
1756,17.152814269065857
1757,17.51493611931801
1758,18.51578015089035
1759,17.39080622792244
1760,17.38188449293375
1761,16.87842805683613
1762,16.86955027282238
1763,17.00217631459236
1764,17.105666503310204
1765,17.501839831471443
1766,18.66475197672844
1767,17.375644266605377
1768,17.59731824696064
1769,17.795820981264114
1770,17.395875461399555
1771,17.297582671046257
1772,17.311932153999805
1773,17.28684851527214
1774,17.265052139759064
1775,18.3057359457016
1776,17.552339389920235
1777,17.272950008511543
1778,17.312706649303436
1779,17.165631771087646
1780,16.817666113376617
1781,17.07042321562767
1782,17.48353411257267
1783,18.3046695291996
1784,17.357919350266457
1785,17.336061388254166
1786,17.596601732075214
1787,17.654709815979004
1788,17.373269490897655
1789,17.364354498684406
1790,17.50054644793272
1791,17.85966496914625
1792,18.370193243026733
1793,17.599981732666492
1794,17.473628170788288
1795,17.22130984812975
1796,17.350140526890755
1797,17.80775538086891
1798,17.34945870190859
1799,17.31246756017208
1800,17.051703490316868
1801,17.321496054530144
1802,17.314985617995262
1803,17.71392957866192
1804,18.452669084072113
1805,17.880004048347473
1806,17.67720176279545
1807,17.322987586259842
1808,16.942327231168747
1809,17.13872141763568
1810,16.94702372327447
1811,16.915259018540382
1812,17.491992689669132
1813,17.644621819257736
1814,17.372511856257915
1815,17.32994082570076
1816,17.36715242266655
1817,17.353832319378853
1818,17.457623474299908
1819,17.899886339902878
1820,18.414586544036865
1821,17.83829392492771
1822,17.8399571031332
1823,17.806976556777954
1824,18.07134822010994
1825,17.171112686395645
1826,17.360415741801262
1827,17.498212218284607
1828,17.944067418575287
1829,18.44949072599411
1830,17.491887599229813
1831,17.31897184252739
1832,17.282987128943205
1833,17.253593638539314
1834,17.601920992136
1835,17.301729008555412
1836,17.264066472649574
1837,17.436060652136803
1838,18.21870893239975
1839,17.29790498688817
1840,17.273746609687805
1841,17.332324728369713
1842,17.83935371041298
1843,17.372718542814255
1844,17.245915338397026
1845,17.132259607315063
1846,17.09555423259735
1847,17.27224536985159
1848,17.211801409721375
1849,17.955926463007927
1850,18.208017230033875
1851,17.60417202115059
1852,17.597753524780273
1853,17.351005285978317
1854,18.00771591067314
1855,17.711693193763494
1856,17.600807078182697
1857,17.886874422430992
1858,17.399327971041203
1859,17.774705059826374
1860,17.597551077604294
1861,17.075043998658657
1862,17.283051192760468
1863,17.193438157439232
1864,17.335989467799664
1865,17.28013800084591
1866,17.486330844461918
1867,18.00868433713913
1868,17.517990350723267
1869,17.36312947422266
1870,17.211610231548548
1871,17.389129877090454
1872,17.825717002153397
1873,17.068808004260063
1874,17.028944246470928
1875,17.02325100451708
1876,17.291731163859367
1877,17.305814132094383
1878,17.480100452899933
1879,18.215450704097748
1880,17.455576617270708
1881,17.437431927770376
1882,17.140283472836018
1883,17.080098621547222
1884,17.126943491399288
1885,16.876142021268606
1886,16.85312057286501
1887,16.866800967603922
1888,17.56800289452076
1889,17.623947322368622
1890,17.143597900867462
1891,17.11788509786129
1892,17.34388778358698
1893,17.370447538793087
1894,17.28273666650057
1895,17.471599616110325
1896,17.970139548182487
1897,17.66958924382925
1898,17.36071015894413
1899,17.364784881472588
1900,17.48808640241623
1901,17.72841003537178
1902,17.193299777805805
1903,17.041276812553406
1904,17.03469180315733
1905,17.177629932761192
1906,17.210628792643547
1907,17.28429228067398
1908,17.252452947199345
1909,17.421498104929924
1910,17.984048157930374
1911,17.44657639414072
1912,17.306622073054314
1913,17.28041736781597
1914,17.259119302034378
1915,17.24948288500309
1916,17.56371109187603
1917,17.589452028274536
1918,17.455656617879868
1919,17.28537091612816
1920,17.563937559723854
1921,17.351700514554977
1922,17.195112973451614
1923,17.360650837421417
1924,17.513797610998154
1925,17.388741247355938
1926,17.27499231696129
1927,17.72408401966095
1928,17.748000383377075
1929,17.202028706669807
1930,17.335044987499714
1931,17.084619991481304
1932,17.24923451244831
1933,17.232930213212967
1934,16.800283938646317
1935,17.095445707440376
1936,17.493002578616142
1937,18.03355449438095
1938,17.638827845454216
1939,17.977704107761383
1940,17.53653810918331
1941,17.260887917131186
1942,17.365796893835068
1943,17.32134199142456
1944,17.387804932892323
1945,17.576063878834248
1946,17.521251551806927
1947,18.19387513399124
1948,17.363680355250835
1949,17.3646619617939
1950,17.219496369361877
1951,17.312558714300394
1952,17.216152504086494
1953,17.307637970894575
1954,16.982845813035965
1955,16.976360008120537
1956,16.970500841736794
1957,16.96430054306984
1958,17.364576801657677
1959,17.467553466558456
1960,16.998220920562744
1961,17.00226791203022
1962,17.20758132636547
1963,17.124730922281742
1964,17.27587680518627
1965,17.44525757431984
1966,17.707397654652596
1967,17.413325026631355
1968,17.3766907453537
1969,17.236944794654846
1970,17.254209086298943
1971,16.97228318452835
1972,16.892419040203094
1973,17.245564810931683
1974,17.091382570564747
1975,17.239067018032074
1976,17.64482517540455
1977,17.963617622852325
1978,17.197717770934105
1979,15.203247152268887
1980,15.163347244262695
1981,15.163347244262695
1982,15.653256088495255
1983,16.50574767589569
1984,15.188759841024876
1985,15.188759841024876
1986,15.539987709373236
1987,15.7833486571908
1988,16.139328874647617
1989,16.13005206733942
1990,15.794874001294374
1991,16.429232373833656
1992,17.190557599067688
1993,16.004447609186172
1994,16.119099222123623
1995,15.823592334985733
1996,15.57513603568077
1997,15.169901821762323
1998,15.167614467442036
1999,15.433487594127655
2000,15.188759841024876
2001,15.188759841024876
2002,15.188759841024876
2003,15.21787566691637
2004,15.188759841024876
2005,15.226575136184692
2006,15.254147808998823
2007,15.188759841024876
2008,15.188759841024876
2009,15.226575136184692
2010,15.188759841024876
2011,15.226575136184692
2012,15.188759841024876
2013,15.226575136184692
2014,15.188759841024876
2015,15.188759841024876
2016,15.188759841024876
2017,15.265163976699114
2018,15.188759841024876
2019,15.188759841024876
2020,15.21787566691637
2021,15.188759841024876
2022,15.188759841024876
2023,15.21787566691637
2024,15.226575136184692
2025,15.188759841024876
2026,15.226575136184692
2027,15.188759841024876
2028,15.188759841024876
2029,17.12255171686411
2030,17.25152749568224
2031,17.123039573431015
2032,17.21452432870865
2033,17.081060752272606
2034,17.075547367334366
2035,17.107984803617
2036,17.077058508992195
2037,17.052963368594646
2038,17.052359476685524
2039,17.052296072244644
2040,17.05255125463009
2041,17.052015341818333
2042,17.04988521337509
2043,17.161792941391468
2044,17.117382675409317
2045,17.27233748137951
2046,17.038582481443882
2047,17.018318459391594
2048,17.004083290696144
2049,17.167829155921936
2050,17.1538929566741
2051,17.11506026238203
2052,17.096973035484552
2053,17.310811698436737
2054,17.11619210988283
2055,17.082181837409735
2056,17.075562562793493
2057,17.10569031536579
2058,17.247725881636143
2059,17.267078645527363
2060,17.634395644068718
2061,17.200051724910736
2062,17.19041631370783
2063,16.914798766374588
2064,16.850876227021217
2065,16.921239838004112
2066,17.49006249010563
2067,17.86050333082676
2068,17.314564865082502
2069,17.11415445804596
2070,17.14313153922558
2071,17.10725735127926
2072,17.23516920208931
2073,17.273351915180683
2074,17.217580500990152
2075,17.450369119644165
2076,17.930996537208557
2077,17.343300595879555
2078,17.196593686938286
2079,17.052302852272987
2080,16.966013684868813
2081,16.976288974285126
2082,17.016482546925545
2083,16.965015575289726
2084,16.958016976714134
2085,16.94839596375823
2086,16.941820666193962
2087,16.932652860879898
2088,16.93586080521345
2089,16.912925750017166
2090,17.21290110051632
2091,17.52636805176735
2092,17.239643022418022
2093,16.972903102636337
2094,16.95531015843153
2095,16.945041373372078
2096,16.93369384855032
2097,16.923058159649372
2098,16.91122679412365
2099,16.899817511439323
2100,16.932460770010948
2101,16.868155509233475
2102,16.92541766166687
2103,16.834589645266533
2104,16.81823195517063
2105,16.908159613609314
2106,17.192803263664246
2107,17.111944243311882
2108,17.807246685028076
2109,17.0958589091897
2110,17.102170009166002
2111,17.06713270023465
2112,17.43269744515419
2113,17.696263015270233
2114,17.078405909240246
2115,17.06298676878214
2116,17.222875520586967
2117,17.123210716992617
2118,17.080620616674423
2119,17.093924209475517
2120,17.04109951853752
2121,17.231010876595974
2122,17.074090629816055
2123,17.067157417535782
2124,17.02490098029375
2125,17.178800791502
2126,17.021640852093697
2127,17.165915325284004
2128,17.650821082293987
2129,18.14283639192581
2130,17.467635601758957
2131,17.200243405997753
2132,16.946900960057974
2133,16.93023094534874
2134,16.920692920684814
2135,17.4050282984972
2136,17.525468289852142
2137,16.988592445850372
2138,16.984260067343712
2139,16.971804536879063
2140,16.961954548954964
2141,16.96173918247223
2142,16.956343829631805
2143,17.122051656246185
2144,17.09495932608843
2145,17.246478095650673
2146,17.045299142599106
2147,17.196690022945404
2148,17.38517226278782
2149,17.63965205848217
2150,16.853505957871675
2151,16.849997136741877
2152,16.846410267055035
2153,16.838914159685373
2154,16.834288973361254
2155,16.808784402906895
2156,17.243219152092934
2157,17.79605919122696
2158,17.569248989224434
2159,17.137357398867607
2160,16.815185993909836
2161,16.91572441160679
2162,16.863055616617203
2163,16.803070962429047
2164,16.9848575592041
2165,16.846726521849632
2166,17.14366066455841
2167,17.32166290283203
2168,17.316935919225216
2169,17.343319341540337
2170,17.39681702852249
2171,17.337551593780518
2172,17.545250795781612
2173,17.515932731330395
2174,18.195410132408142
2175,17.53566823154688
2176,17.352120965719223
2177,17.199355512857437
2178,17.067386098206043
2179,17.0044998973608
2180,17.001850232481956
2181,16.998967804014683
2182,17.049117885529995
2183,16.97045300900936
2184,16.983412757515907
2185,16.978620141744614
2186,17.60060954093933
2187,17.76729753613472
2188,17.35998809337616
2189,17.02973883599043
2190,17.02496077120304
2191,17.020732663571835
2192,17.01270505785942
2193,17.00945558398962
2194,17.16215158253908
2195,17.498335123062134
2196,18.039419174194336
2197,17.172724783420563
2198,17.112844184041023
2199,17.20210810750723
2200,16.89023357257247
2201,16.885743226855993
2202,17.346911668777466
2203,17.82600411772728
2204,17.697808980941772
2205,17.574521958827972
2206,17.470003716647625
2207,17.41921728849411
2208,18.12192276120186
2209,18.225256070494652
2210,18.042932093143463
2211,17.36089324951172
2212,16.924688935279846
2213,17.09549354016781
2214,17.243220046162605
2215,18.026924073696136
2216,17.331756114959717
2217,16.8176862411201
2218,16.83012031391263
2219,17.403370290994644
2220,18.408182501792908
2221,17.31718348711729
2222,17.216303914785385
2223,17.139795571565628
2224,17.050109162926674
2225,17.112277925014496
2226,17.104707300662994
2227,17.114114373922348
2228,17.209917455911636
2229,17.059572979807854
2230,17.202334083616734
2231,17.33407925069332
2232,17.494777843356133
2233,18.239312648773193
2234,17.20988481491804
2235,17.217535592615604
2236,17.05088808387518
2237,16.99051885306835
2238,16.985588550567627
2239,17.004516646265984
2240,16.975979372859
2241,16.9714452624321
2242,16.966805770993233
2243,16.96215794980526
2244,16.98415721207857
2245,16.948294509202242
2246,16.941939249634743
2247,16.94664330407977
2248,16.926136568188667
2249,16.91757147014141
2250,16.94244782626629
2251,16.906278535723686
2252,16.922034867107868
2253,16.89656388759613
2254,16.8914907425642
2255,16.902902461588383
2256,17.348276868462563
2257,17.53343367576599
2258,16.939735367894173
2259,16.980878695845604
2260,16.92205508798361
2261,16.943486094474792
2262,17.12333247065544
2263,17.271804943680763
2264,18.541980355978012
2265,17.07872499525547
2266,16.83899075910449
2267,16.83998739346862
2268,16.82913603261113
2269,16.82475183531642
2270,16.831725168973207
2271,15.502972293645144
2272,15.992995411157608
2273,16.12078347429633
2274,16.30554309487343
2275,17.181498259305954
2276,16.386250287294388
2277,16.39993552863598
2278,16.283589124679565
2279,17.0958589091897
2280,17.093595400452614
2281,17.08414076268673
2282,17.0958589091897
2283,17.3347003236413
2284,18.06023535132408
2285,17.376028209924698
2286,17.076335340738297
2287,17.107601672410965
2288,17.061026714742184
2289,17.05557730793953
2290,17.066475905478
2291,17.052249930799007
2292,17.05193729698658
2293,17.3103938549757
2294,17.329811319708824
2295,17.464359901845455
2296,18.56818777322769
2297,17.490685004740953
2298,17.29671734198928
2299,17.03605541959405
2300,17.075448743999004
2301,17.05573533475399
2302,17.466274574398994
2303,17.660035997629166
2304,17.403719879686832
2305,17.12851582467556
2306,17.35464958101511
2307,17.227695249021053
2308,17.170123662799597
2309,17.11432648077607
2310,17.26713014394045
2311,17.4735769033432
2312,18.012663632631302
2313,17.22398366779089
2314,17.218870297074318
2315,17.21784593909979
2316,17.44409839808941
2317,17.84727367758751
2318,17.050214059650898
2319,17.048132330179214
2320,17.30912809073925
2321,17.32666850090027
2322,17.1337111890316
2323,17.506780952215195
2324,18.236818075180054
2325,17.673286646604538
2326,17.769330263137817
2327,17.318296119570732
2328,17.225811138749123
2329,16.994888558983803
2330,16.990115076303482
2331,17.16792356967926
2332,17.342682108283043
2333,17.307447403669357
2334,17.29443645477295
2335,17.984124675393105
2336,18.49539750814438
2337,17.42017001658678
2338,17.275140322744846
2339,17.248360097408295
2340,17.339622732251883
2341,17.279822923243046
2342,17.276115015149117
2343,17.054901774972677
2344,17.073293767869473
2345,17.063231095671654
2346,17.056899420917034
2347,17.032614834606647
2348,17.0347857773304
2349,17.006626084446907
2350,17.002855971455574
2351,16.997598327696323
2352,16.989579163491726
2353,16.981769300997257
2354,17.33758121728897
2355,17.787880092859268
2356,17.33287711441517
2357,17.3313460201025
2358,17.01226519048214
2359,17.00512259453535
2360,17.157784312963486
2361,17.30685879290104
2362,17.104566633701324
2363,17.097987666726112
2364,17.06360835582018
2365,17.71620039641857
2366,17.95937091112137
2367,17.262041501700878
2368,17.079415559768677
2369,16.82064574211836
2370,16.84591793641448
2371,16.837803710252047
2372,16.83044672384858
2373,16.80744194239378
2374,17.873680591583252
2375,17.869105756282806
2376,17.29228502511978
2377,16.790097668766975
2378,17.250978991389275
2379,17.740518987178802
2380,17.52327634394169
2381,17.5048318952322
2382,16.780721217393875
2383,17.160842046141624
2384,17.1440761834383
2385,17.135367929935455
2386,17.574517980217934
2387,17.60525668412447
2388,17.54606992006302
2389,17.443234123289585
2390,17.84576177597046
2391,17.35530959814787
2392,17.327160224318504
2393,17.44117385149002
2394,17.067771591246128
2395,17.05156621336937
2396,17.35391490161419
2397,17.32039324939251
2398,17.113482803106308
2399,17.301328100264072
2400,17.433757320046425
2401,17.22410523146391
2402,17.192144215106964
2403,17.166809231042862
2404,17.15448398888111
2405,17.146654561161995
2406,17.36276165395975
2407,17.327889554202557
2408,17.30807538330555
2409,17.61358054727316
2410,18.112599790096283
2411,17.35793775320053
2412,17.45597667992115
2413,17.09086798131466
2414,17.111525863409042
2415,17.107858955860138
2416,17.252214029431343
2417,17.97948944568634
2418,17.052229300141335
2419,17.27279432117939
2420,17.501489609479904
2421,15.167614467442036
2422,15.265676937997341
2423,15.53426954895258
2424,16.279496729373932
2425,15.521262496709824
2426,15.508220188319683
2427,17.0958589091897
2428,17.182737924158573
2429,17.65036629140377
2430,17.172172360122204
2431,17.37120469659567
2432,17.519021660089493
2433,17.99109372496605
2434,17.492923229932785
2435,17.35397458076477
2436,17.212727777659893
2437,16.995023295283318
2438,16.987598404288292
2439,17.05277429521084
2440,16.972367614507675
2441,17.568466886878014
2442,17.8011272251606
2443,17.332130938768387
2444,17.2698385566473
2445,17.16411203145981
2446,17.312855526804924
2447,17.263605140149593
2448,17.24329474568367
2449,17.66590742766857
2450,18.23733812570572
2451,17.656418059021235
2452,17.661422789096832
2453,17.469898149371147
2454,17.745283365249634
2455,17.363859385252
2456,16.957931861281395
2457,17.298616752028465
2458,17.1459773555398
2459,17.248508110642433
2460,18.26021134853363
2461,17.40404835343361
2462,17.245878413319588
2463,17.410146474838257
2464,17.628564089536667
2465,17.502807095646858
2466,18.044506639242172
2467,16.833267524838448
2468,16.833000276237726
2469,16.821434181183577
2470,17.71411384642124
2471,17.830718755722046
2472,17.1712314337492
2473,17.275768876075745
2474,17.792339324951172
2475,17.034188449382782
2476,17.288211181759834
2477,17.939242899417877
2478,17.138563126325607
2479,17.09430982172489
2480,17.368097871541977
2481,17.44372421503067
2482,17.350072748959064
2483,17.97153327614069
2484,18.41310840845108
2485,17.361440002918243
2486,17.304493002593517
2487,17.308123365044594
2488,17.063605397939682
2489,17.062980473041534
2490,17.328059643507004
2491,18.06808152794838
2492,17.443536959588528
2493,17.50053419917822
2494,17.3347320407629
2495,17.502479299902916
2496,18.194111168384552
2497,17.684371404349804
2498,17.473276183009148
2499,17.19763919711113
2500,16.93733438849449
2501,17.36162304878235
2502,17.65447038412094
2503,17.13942301273346
2504,17.12211325764656
2505,17.105205334722996
2506,17.24331261217594
2507,17.69642946124077
2508,18.446983575820923
2509,17.824622310698032
2510,17.415477879345417
2511,17.07635223865509
2512,17.334123611450195
2513,17.526809215545654
2514,16.932360634207726
2515,16.868290200829506
2516,17.111620217561722
2517,17.29931838810444
2518,17.239462569355965
2519,17.410420790314674
2520,17.961991012096405
2521,16.010452296584845
2522,15.573469072580338
2523,15.163347244262695
2524,15.203247152268887
2525,15.169901821762323
2526,15.167614467442036
2527,15.167614467442036
2528,15.641872704029083
2529,15.997249737381935
2530,16.825710654258728
2531,17.41625515371561
2532,17.101858738809824
2533,17.069796565920115
2534,17.42905256152153
2535,17.71514230966568
2536,17.08067511767149
2537,17.107953161001205
2538,17.289757877588272
2539,17.32636308670044
2540,17.493148170411587
2541,18.01653629541397
2542,17.615959748625755
2543,17.353142134845257
2544,17.335589610040188
2545,17.1162224188447
2546,17.157423935830593
2547,17.077992908656597
2548,17.10801400244236
2549,17.292970523238182
2550,17.215477272868156
2551,17.132201444357634
2552,17.484269082546234
2553,17.485287837684155
2554,18.24802228808403
2555,17.524980627000332
2556,17.507146164774895
2557,17.470674008131027
2558,17.623585790395737
2559,17.309235960245132
2560,17.14727358520031
2561,17.306968614459038
2562,17.27052417397499
2563,17.269447803497314
2564,17.67246700823307
2565,18.228437423706055
2566,17.664144292473793
2567,17.31584356725216
2568,17.387918569147587
2569,17.25998244434595
2570,17.326715499162674
2571,17.942133456468582
2572,17.394742369651794
2573,16.953524604439735
2574,17.166079938411713
2575,17.288938269019127
2576,18.304981768131256
2577,17.234450235962868
2578,17.21600730717182
2579,17.268097668886185
2580,17.608129262924194
2581,16.819949433207512
2582,17.234625086188316
2583,17.104749158024788
2584,17.08934360742569
2585,17.480144381523132
2586,17.98549622297287
2587,17.194081351161003
2588,17.5088155195117
2589,17.26158480346203
2590,17.43427600711584
2591,17.1657135784626
2592,17.347057975828648
2593,17.398109309375286
2594,17.594323836266994
2595,18.11705507338047
2596,17.444475512951612
2597,17.270906563848257
2598,17.492423847317696
2599,17.584676325321198
2600,17.05507205426693
2601,17.20278326421976
2602,17.32718576490879
2603,17.50315235555172
2604,18.023723423480988
2605,17.34042575955391
2606,17.206846445798874
2607,17.197463393211365
2608,17.38488018512726
2609,18.216591954231262
2610,17.345923244953156
2611,17.178500525653362
2612,17.659105226397514
2613,17.804296135902405
2614,17.18083645403385
2615,17.363899648189545
2616,17.510734111070633
2617,17.41355612874031
